batch_id,bucket,split,instance_uid,instance_id,seed,M,N,K,sum_p,p_max,epsilon_lb,epsilon_used,epsilon_stress,status,attempts_total,retries_used,solver_return_code,solver_feasible,solver_runtime_sec_reported,solver_variant_reported,wall_runtime_sec,max_rss_bytes,exact_labeled_moves,exact_positive_improving,exact_negative_non_improving,positive_rate_instance,stderr_tail,exact_file,broad_file
m30_n350_k350,m30_n350_k350,train,syn_vls_m30_n350_k350_s20275424,100089,20275424,30,350,350,2250,12,75,83,0.23714286,ok,1,0,0,1,1.046430,stageO_synthetic_dense_logging,1.058152,11337728,1792,1162,630,0.6484375,                 228  involuntary context switches\n          9856968285  instructions retired\n          2565733480  cycles elapsed\n            10584424  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100089_eps_83.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100089_eps_83.csv
m30_n350_k350,m30_n350_k350,train,syn_vls_m30_n350_k350_s20275425,100090,20275425,30,350,350,2390,12,80,88,0.25142857,ok,1,0,0,1,1.502613,stageO_synthetic_dense_logging,1.513305,16793600,1792,1370,422,0.76450893,                 453  involuntary context switches\n         11945236258  instructions retired\n          3374469062  cycles elapsed\n            16056704  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100090_eps_88.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100090_eps_88.csv
m30_n350_k350,m30_n350_k350,val,syn_vls_m30_n350_k350_s20275422,100087,20275422,30,350,350,2243,12,75,83,0.23714286,ok,1,0,0,1,2.051212,stageO_synthetic_dense_logging,2.0651,22478848,1792,1436,356,0.80133929,                 437  involuntary context switches\n         14136265766  instructions retired\n          5006878700  cycles elapsed\n            21709184  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100087_eps_83.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100087_eps_83.csv
m30_n350_k500,m30_n350_k500,train,syn_vls_m30_n350_k500_s20276420,100091,20276420,30,350,500,2222,12,75,83,0.166,ok,1,0,0,1,0.850624,stageO_synthetic_dense_logging,0.861411,7798784,1792,1333,459,0.74386161,                 164  involuntary context switches\n          8757095693  instructions retired\n          2084103989  cycles elapsed\n             7045480  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100091_eps_83.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100091_eps_83.csv
m30_n350_k500,m30_n350_k500,train,syn_vls_m30_n350_k500_s20276421,100092,20276421,30,350,500,2264,12,76,84,0.168,ok,1,0,0,1,1.128521,stageO_synthetic_dense_logging,1.139692,14860288,1792,1792,0,1.0,                 277  involuntary context switches\n         10414605824  instructions retired\n          2749897867  cycles elapsed\n            14123392  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100092_eps_84.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100092_eps_84.csv
m30_n350_k500,m30_n350_k500,train,syn_vls_m30_n350_k500_s20276422,100093,20276422,30,350,500,2225,12,75,83,0.166,ok,1,0,0,1,0.967848,stageO_synthetic_dense_logging,0.98086,11534336,1792,1627,165,0.90792411,                 264  involuntary context switches\n          8858775325  instructions retired\n          2189118691  cycles elapsed\n            10797440  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100093_eps_83.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100093_eps_83.csv
m30_n350_k500,m30_n350_k500,train,syn_vls_m30_n350_k500_s20276423,100094,20276423,30,350,500,2160,12,72,80,0.16,ok,1,0,0,1,0.854994,stageO_synthetic_dense_logging,0.864476,7094272,1792,1680,112,0.9375,                 268  involuntary context switches\n          8533704124  instructions retired\n          2074341712  cycles elapsed\n             6340968  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100094_eps_80.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100094_eps_80.csv
m30_n350_k500,m30_n350_k500,train,syn_vls_m30_n350_k500_s20276425,100096,20276425,30,350,500,2267,12,76,84,0.168,ok,1,0,0,1,1.000290,stageO_synthetic_dense_logging,1.011418,6701056,1792,1492,300,0.83258929,                 277  involuntary context switches\n         10303773383  instructions retired\n          2438944735  cycles elapsed\n             5964160  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100096_eps_84.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100096_eps_84.csv
m30_n350_k500,m30_n350_k500,val,syn_vls_m30_n350_k500_s20276424,100095,20276424,30,350,500,2320,12,78,86,0.172,ok,1,0,0,1,1.227889,stageO_synthetic_dense_logging,1.2381,14630912,1792,1691,101,0.94363839,                 764  involuntary context switches\n         10892351582  instructions retired\n          2992872419  cycles elapsed\n            13894016  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100095_eps_86.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100095_eps_86.csv
m30_n400_k350,m30_n400_k350,train,syn_vls_m30_n400_k350_s20277420,100097,20277420,30,400,350,2612,12,88,96,0.27428571,ok,1,0,0,1,2.916875,stageO_synthetic_dense_logging,2.930186,14712832,1792,1181,611,0.65904018,                3303  involuntary context switches\n         17119364982  instructions retired\n          6580506942  cycles elapsed\n            14270848  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100097_eps_96.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100097_eps_96.csv
m30_n400_k350,m30_n400_k350,train,syn_vls_m30_n400_k350_s20277422,100099,20277422,30,400,350,2733,12,92,100,0.28571429,ok,1,0,0,1,3.875544,stageO_synthetic_dense_logging,3.887076,45973504,1792,1671,121,0.93247768,                1724  involuntary context switches\n         22525229302  instructions retired\n          9109816896  cycles elapsed\n            41681280  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100099_eps_100.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100099_eps_100.csv
m30_n400_k350,m30_n400_k350,train,syn_vls_m30_n400_k350_s20277423,100100,20277423,30,400,350,2702,12,91,99,0.28285714,ok,1,0,0,1,2.030232,stageO_synthetic_dense_logging,2.041038,23379968,1792,1501,291,0.83761161,                 907  involuntary context switches\n         15753689796  instructions retired\n          4945034722  cycles elapsed\n            22643072  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100100_eps_99.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100100_eps_99.csv
m30_n400_k350,m30_n400_k350,train,syn_vls_m30_n400_k350_s20277424,100101,20277424,30,400,350,2620,12,88,96,0.27428571,ok,1,0,0,1,1.660693,stageO_synthetic_dense_logging,1.671292,10584064,1792,1038,754,0.57924107,                 711  involuntary context switches\n         13532109695  instructions retired\n          4048253857  cycles elapsed\n             9191808  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100101_eps_96.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100101_eps_96.csv
m30_n400_k350,m30_n400_k350,train,syn_vls_m30_n400_k350_s20277425,100102,20277425,30,400,350,2675,12,90,98,0.28,ok,1,0,0,1,2.814194,stageO_synthetic_dense_logging,2.826589,35373056,1792,1310,482,0.73102679,                1175  involuntary context switches\n         18017492919  instructions retired\n          6377794383  cycles elapsed\n            32129408  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100102_eps_98.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100102_eps_98.csv
m30_n400_k350,m30_n400_k350,val,syn_vls_m30_n400_k350_s20277421,100098,20277421,30,400,350,2590,12,87,95,0.27142857,ok,1,0,0,1,3.185709,stageO_synthetic_dense_logging,3.197277,35274752,1792,1048,744,0.58482143,                1263  involuntary context switches\n         19890990881  instructions retired\n          7607175266  cycles elapsed\n            19939712  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100098_eps_95.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100098_eps_95.csv
m30_n400_k500,m30_n400_k500,train,syn_vls_m30_n400_k500_s20278420,100103,20278420,30,400,500,2625,12,88,96,0.192,ok,1,0,0,1,1.116056,stageO_synthetic_dense_logging,1.127908,7602176,1792,1294,498,0.72209821,                 368  involuntary context switches\n         11407855921  instructions retired\n          2727861206  cycles elapsed\n             6848872  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100103_eps_96.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100103_eps_96.csv
m30_n400_k500,m30_n400_k500,train,syn_vls_m30_n400_k500_s20278421,100104,20278421,30,400,500,2655,12,89,97,0.194,ok,1,0,0,1,4.001577,stageO_synthetic_dense_logging,4.012777,32751616,1792,1449,343,0.80859375,                1693  involuntary context switches\n         22434579721  instructions retired\n          9452884305  cycles elapsed\n            30753152  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100104_eps_97.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100104_eps_97.csv
m30_n400_k500,m30_n400_k500,train,syn_vls_m30_n400_k500_s20278423,100106,20278423,30,400,500,2720,12,91,99,0.198,ok,1,0,0,1,2.219254,stageO_synthetic_dense_logging,2.230017,19628032,1792,881,911,0.49162946,                 774  involuntary context switches\n         15602613789  instructions retired\n          5417175439  cycles elapsed\n            18694528  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100106_eps_99.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100106_eps_99.csv
m30_n400_k500,m30_n400_k500,train,syn_vls_m30_n400_k500_s20278424,100107,20278424,30,400,500,2505,12,84,92,0.184,ok,1,0,0,1,1.452629,stageO_synthetic_dense_logging,1.463443,8896512,1792,993,799,0.55412946,                1156  involuntary context switches\n         12953607406  instructions retired\n          3439558118  cycles elapsed\n             7258496  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100107_eps_92.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100107_eps_92.csv
m30_n400_k500,m30_n400_k500,train,syn_vls_m30_n400_k500_s20278425,100108,20278425,30,400,500,2522,12,85,93,0.186,ok,1,0,0,1,1.038690,stageO_synthetic_dense_logging,1.049399,7127040,1792,1520,272,0.84821429,                 703  involuntary context switches\n         10820560459  instructions retired\n          2334343964  cycles elapsed\n             6373736  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100108_eps_93.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100108_eps_93.csv
m30_n400_k500,m30_n400_k500,val,syn_vls_m30_n400_k500_s20278422,100105,20278422,30,400,500,2497,12,84,92,0.184,ok,1,0,0,1,1.334226,stageO_synthetic_dense_logging,1.344068,18104320,1792,1307,485,0.72935268,                 818  involuntary context switches\n         12148608310  instructions retired\n          3225350728  cycles elapsed\n            17367424  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100105_eps_92.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100105_eps_92.csv
m30_n500_k350,m30_n500_k350,train,syn_vls_m30_n500_k350_s20279420,100109,20279420,30,500,350,3233,12,108,116,0.33142857,ok,1,0,0,1,4.605271,stageO_synthetic_dense_logging,4.622681,42942464,1792,1335,457,0.74497768,                1983  involuntary context switches\n         30259594797  instructions retired\n         11152774449  cycles elapsed\n            40534400  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100109_eps_116.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100109_eps_116.csv
m30_n500_k350,m30_n500_k350,train,syn_vls_m30_n500_k350_s20279421,100110,20279421,30,500,350,3216,12,108,116,0.33142857,ok,1,0,0,1,6.229117,stageO_synthetic_dense_logging,6.240003,43581440,1792,1377,415,0.76841518,                9243  involuntary context switches\n         35236931978  instructions retired\n         13796718775  cycles elapsed\n            26952064  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100110_eps_116.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100110_eps_116.csv
m30_n500_k350,m30_n500_k350,train,syn_vls_m30_n500_k350_s20279422,100111,20279422,30,500,350,3231,12,108,116,0.33142857,ok,1,0,0,1,5.371752,stageO_synthetic_dense_logging,5.383417,41074688,1792,1361,431,0.75948661,                6766  involuntary context switches\n         30434632790  instructions retired\n         12610181558  cycles elapsed\n            36356480  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100111_eps_116.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100111_eps_116.csv
m30_n500_k350,m30_n500_k350,train,syn_vls_m30_n500_k350_s20279424,100113,20279424,30,500,350,3131,12,105,113,0.32285714,ok,1,0,0,1,3.452878,stageO_synthetic_dense_logging,3.469055,36683776,1792,1578,214,0.88058036,                2280  involuntary context switches\n         22520352931  instructions retired\n          8060806085  cycles elapsed\n            34832768  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100113_eps_113.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100113_eps_113.csv
m30_n500_k350,m30_n500_k350,train,syn_vls_m30_n500_k350_s20279425,100114,20279425,30,500,350,3275,12,110,118,0.33714286,ok,1,0,0,1,13.907319,stageO_synthetic_dense_logging,13.918473,77316096,1792,1101,691,0.61439732,                6417  involuntary context switches\n         60026564844  instructions retired\n         33681268742  cycles elapsed\n            60998040  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100114_eps_118.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100114_eps_118.csv
m30_n500_k350,m30_n500_k350,val,syn_vls_m30_n500_k350_s20279423,100112,20279423,30,500,350,3384,12,113,121,0.34571429,ok,1,0,0,1,7.480840,stageO_synthetic_dense_logging,7.498185,45318144,1792,1624,168,0.90625,                4147  involuntary context switches\n         41579904831  instructions retired\n         17732478066  cycles elapsed\n            36077976  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100112_eps_121.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100112_eps_121.csv
m30_n500_k500,m30_n500_k500,train,syn_vls_m30_n500_k500_s20280420,100115,20280420,30,500,500,3280,12,110,118,0.236,ok,1,0,0,1,6.225181,stageO_synthetic_dense_logging,6.239005,73236480,1792,1383,409,0.77176339,                3052  involuntary context switches\n         36003816632  instructions retired\n         14950347855  cycles elapsed\n            65044888  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100115_eps_118.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100115_eps_118.csv
m30_n500_k500,m30_n500_k500,train,syn_vls_m30_n500_k500_s20280421,100116,20280421,30,500,500,3193,12,107,115,0.23,ok,1,0,0,1,6.005582,stageO_synthetic_dense_logging,6.019198,50692096,1792,1680,112,0.9375,                7091  involuntary context switches\n         33931478207  instructions retired\n         13842981063  cycles elapsed\n            43794840  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100116_eps_115.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100116_eps_115.csv
m30_n500_k500,m30_n500_k500,train,syn_vls_m30_n500_k500_s20280423,100118,20280423,30,500,500,3451,12,116,124,0.248,ok,1,0,0,1,7.793468,stageO_synthetic_dense_logging,7.806009,87949312,1792,1464,328,0.81696429,               13528  involuntary context switches\n         38940573348  instructions retired\n         17370662338  cycles elapsed\n            60604848  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100118_eps_124.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100118_eps_124.csv
m30_n500_k500,m30_n500_k500,train,syn_vls_m30_n500_k500_s20280424,100119,20280424,30,500,500,3274,12,110,118,0.236,ok,1,0,0,1,8.006448,stageO_synthetic_dense_logging,8.020589,30146560,1792,1264,528,0.70535714,               16153  involuntary context switches\n         34501214279  instructions retired\n         15567444803  cycles elapsed\n            22380928  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100119_eps_118.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100119_eps_118.csv
m30_n500_k500,m30_n500_k500,train,syn_vls_m30_n500_k500_s20280425,100120,20280425,30,500,500,3085,12,103,111,0.222,ok,1,0,0,1,4.080568,stageO_synthetic_dense_logging,4.0922,24395776,1792,1684,108,0.93973214,                9407  involuntary context switches\n         24538964673  instructions retired\n          7962172389  cycles elapsed\n            24527232  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100120_eps_111.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100120_eps_111.csv
m30_n500_k500,m30_n500_k500,val,syn_vls_m30_n500_k500_s20280422,100117,20280422,30,500,500,3297,12,110,118,0.236,ok,1,0,0,1,4.851286,stageO_synthetic_dense_logging,4.866612,37683200,1792,1214,578,0.67745536,                6636  involuntary context switches\n         27976219384  instructions retired\n         11023174096  cycles elapsed\n            38355328  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100117_eps_118.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100117_eps_118.csv
m40_n250_k350,m40_n250_k350,train,syn_vls_m40_n250_k350_s20281420,100121,20281420,40,250,350,1672,12,42,50,0.14285714,ok,1,0,0,1,0.411134,stageO_synthetic_dense_logging,0.422686,4112384,1792,1394,398,0.77790179,                 296  involuntary context switches\n          4599909616  instructions retired\n           998702021  cycles elapsed\n             3359080  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100121_eps_50.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100121_eps_50.csv
m40_n250_k350,m40_n250_k350,train,syn_vls_m40_n250_k350_s20281421,100122,20281421,40,250,350,1583,12,40,48,0.13714286,ok,1,0,0,1,0.425338,stageO_synthetic_dense_logging,0.43977,3686400,1792,1405,387,0.78404018,                 682  involuntary context switches\n          4595845023  instructions retired\n           991051809  cycles elapsed\n             2933096  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100122_eps_48.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100122_eps_48.csv
m40_n250_k350,m40_n250_k350,train,syn_vls_m40_n250_k350_s20281422,100123,20281422,40,250,350,1586,12,40,48,0.13714286,ok,1,0,0,1,0.398444,stageO_synthetic_dense_logging,0.408206,3555328,1792,1105,687,0.61662946,                 466  involuntary context switches\n          4350280375  instructions retired\n           940052330  cycles elapsed\n             2802024  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100123_eps_48.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100123_eps_48.csv
m40_n250_k350,m40_n250_k350,train,syn_vls_m40_n250_k350_s20281423,100124,20281423,40,250,350,1647,12,42,50,0.14285714,ok,1,0,0,1,0.408776,stageO_synthetic_dense_logging,0.420138,4341760,1792,803,989,0.44810268,                 466  involuntary context switches\n          4408170678  instructions retired\n           952385012  cycles elapsed\n             3588456  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100124_eps_50.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100124_eps_50.csv
m40_n250_k350,m40_n250_k350,train,syn_vls_m40_n250_k350_s20281425,100126,20281425,40,250,350,1567,12,40,48,0.13714286,ok,1,0,0,1,0.406549,stageO_synthetic_dense_logging,0.417547,3768320,1792,1792,0,1.0,                 444  involuntary context switches\n          4463058897  instructions retired\n           946080953  cycles elapsed\n             3015016  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100126_eps_48.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100126_eps_48.csv
m40_n250_k350,m40_n250_k350,val,syn_vls_m40_n250_k350_s20281424,100125,20281424,40,250,350,1611,12,41,49,0.14,ok,1,0,0,1,0.424256,stageO_synthetic_dense_logging,0.434255,3719168,1792,1792,0,1.0,                 307  involuntary context switches\n          4665117434  instructions retired\n          1024819400  cycles elapsed\n             2965864  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100125_eps_49.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100125_eps_49.csv
m40_n250_k500,m40_n250_k500,train,syn_vls_m40_n250_k500_s20282420,100127,20282420,40,250,500,1637,12,41,49,0.098,ok,1,0,0,1,0.366352,stageO_synthetic_dense_logging,0.377662,3899392,1792,1047,745,0.58426339,                 244  involuntary context switches\n          4125741036  instructions retired\n           894508768  cycles elapsed\n             3146088  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100127_eps_49.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100127_eps_49.csv
m40_n250_k500,m40_n250_k500,train,syn_vls_m40_n250_k500_s20282421,100128,20282421,40,250,500,1650,12,42,50,0.1,ok,1,0,0,1,0.411715,stageO_synthetic_dense_logging,0.422132,3538944,1792,1372,420,0.765625,                 379  involuntary context switches\n          4285743345  instructions retired\n           927805063  cycles elapsed\n             2785640  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100128_eps_50.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100128_eps_50.csv
m40_n250_k500,m40_n250_k500,train,syn_vls_m40_n250_k500_s20282423,100130,20282423,40,250,500,1659,12,42,50,0.1,ok,1,0,0,1,0.433873,stageO_synthetic_dense_logging,0.447043,4096000,1792,1140,652,0.63616071,                 811  involuntary context switches\n          4170917712  instructions retired\n           949581585  cycles elapsed\n             3359104  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100130_eps_50.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100130_eps_50.csv
m40_n250_k500,m40_n250_k500,train,syn_vls_m40_n250_k500_s20282424,100131,20282424,40,250,500,1599,12,40,48,0.096,ok,1,0,0,1,0.449785,stageO_synthetic_dense_logging,0.470064,3997696,1792,1210,582,0.67522321,                 599  involuntary context switches\n          4532894300  instructions retired\n          1030617589  cycles elapsed\n             3260800  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100131_eps_48.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100131_eps_48.csv
m40_n250_k500,m40_n250_k500,train,syn_vls_m40_n250_k500_s20282425,100132,20282425,40,250,500,1661,12,42,50,0.1,ok,1,0,0,1,0.348856,stageO_synthetic_dense_logging,0.366892,4063232,1792,900,892,0.50223214,                 332  involuntary context switches\n          3751655721  instructions retired\n           818271649  cycles elapsed\n             3309928  peak memory footprint,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_exact_labeled_instance_100132_eps_50.csv,/Users/mac/Documents/Study/PFE/PaST/temp/phaseP_full_synthetic_freeze/per_instance/moves_broad_instance_100132_eps_50.csv
